nohup: ignoring input
14000 1.3645049571990966 1.3641981198787687 8721.211041212082
14100 1.3589766502380372 1.36284028506279 8779.697509527206
14200 1.3583017587661743 1.36170609664917 8836.173124551773
14300 1.3501598596572877 1.3613531026840204 8896.207049369812
14400 1.3616093158721925 1.3590937242507932 8954.913237571716
14500 1.3530091524124146 1.3572676088809978 9011.556886434555
14600 1.353343677520752 1.3559549345970152 9068.205557584763
14700 1.3544880628585816 1.3550081131458285 9128.26640176773
14800 1.3504217863082886 1.3532872784137728 9188.898873806
14900 1.3624621152877807 1.3517412362098689 9249.975635528564
15000 1.356544589996338 1.351066617488862 9307.40195441246
15100 1.3447221040725708 1.3493386971950523 9365.379382133484
15200 1.3451812028884889 1.3480628032684325 9421.263527870178
15300 1.3474669456481934 1.3466428747177122 9479.071700811386
15400 1.33994619846344 1.3449506390094756 9539.524491786957
15500 1.3407525062561034 1.3430731372833253 9601.850669145584
15600 1.3422077417373657 1.343440582036972 9662.359824895859
15700 1.338709282875061 1.3415001518726348 9722.497322797775
15800 1.3362939357757568 1.340971205234528 9786.011893033981
15900 1.3388816118240356 1.3383377130031588 9846.179236888885
16000 1.3464409589767456 1.336885305404663 9924.876688241959
16100 1.3308789253234863 1.3364395456314089 10003.306402683258
16200 1.3313343524932861 1.3354790756702422 10079.710802316666
16300 1.3276946067810058 1.3336549320220943 10151.332072019577
16400 1.3363878965377807 1.33282516002655 10214.477648735046
16500 1.3318191766738892 1.33209443616867 10275.676937580109
16600 1.323789119720459 1.3298974788188938 10347.26573753357
16700 1.326800799369812 1.3295744082927703 10405.259873867035
16800 1.3329100131988525 1.3283883123397822 10482.545790672302
16900 1.3276009798049926 1.3267545280456545 10548.705255508423
17000 1.3283499956130982 1.32587993144989 10611.434220314026
17100 1.3298136472702027 1.3252932934761048 10674.404354810715
17200 1.3213701009750367 1.3237322287559505 10734.747465610504
17300 1.3281031370162963 1.3220778775215152 10798.974389314651
17400 1.3197582244873047 1.3214630651474004 10869.883570432663
17500 1.3199149131774903 1.3195797708034513 10938.83839225769
17600 1.3213980436325072 1.320101992607117 11023.776721000671
17700 1.3200878858566285 1.3175942742824553 11091.249359369278
17800 1.3099031925201416 1.316597684383392 11149.658763170242
17900 1.3191021919250487 1.3155736286640172 11210.846869707108
18000 1.309108829498291 1.3145069952011104 11271.800744056702
18100 1.3125618934631347 1.3138779845237736 11336.243316173553
18200 1.3094675064086914 1.312564358234406 11404.970986127853
18300 1.3136948108673097 1.3116743121147152 11471.98731136322
18400 1.3052391052246093 1.3100849332809443 11526.549673557281
18500 1.305126428604126 1.3088112957477571 11590.289672851562
18600 1.3129249811172485 1.3090778484344483 11651.10286641121
18700 1.3062787055969238 1.3076899580955503 11711.187864780426
18800 1.3087648630142212 1.3060688886642453 11770.76489663124
18900 1.3078075885772704 1.304977950572967 11831.541640520096
19000 1.3060725927352905 1.304914787769318 11890.261985778809
19100 1.302945876121521 1.3026868093013766 11949.628958463669
19200 1.303888487815857 1.302420113086701 12004.901490688324
19300 1.3010761976242065 1.3024374935626983 12060.521704912186
19400 1.2985167980194092 1.2995753726959232 12118.35419869423
19500 1.297472882270813 1.2996245613098147 12177.356458902359
19600 1.3017502546310424 1.2988992683887484 12239.423269748688
19700 1.2927047967910767 1.2980176193714141 12296.564270496368
19800 1.2958236932754517 1.2969925794601442 12356.60923910141
19900 1.3001634359359742 1.2956182882785798 12412.564247131348
20000 1.2886798143386842 1.2954509098529818 12469.35253405571
20100 1.3021745443344117 1.2942018120288847 12528.028314352036
20200 1.291958999633789 1.2929794437885282 12582.77554678917
20300 1.2986539363861085 1.2917515411376956 12643.344771146774
20400 1.284481143951416 1.2904028868675226 12702.83622455597
20500 1.2963034391403199 1.2895688762664796 12763.390050888062
20600 1.290083122253418 1.2897014782428744 12823.030037164688
20700 1.2843302011489868 1.2885188279151927 12879.679508924484
20800 1.296042013168335 1.2881780083179473 12938.913910388947
20900 1.28521785736084 1.2855751965045927 12997.1258020401
21000 1.2867639541625977 1.285178426027298 13051.864254951477
21100 1.2850859880447387 1.28551422381401 13109.776590108871
21200 1.2750200748443603 1.2845202419757846 13171.691878080368
21300 1.2872557401657105 1.2839377536773677 13229.228070735931
21400 1.2925003290176391 1.2830997509956357 13292.130473613739
21500 1.280430555343628 1.2816029698848723 13353.162008047104
21600 1.282269263267517 1.2800928006172183 13410.713213682175
21700 1.2836974143981934 1.2796348640918735 13470.203954219818
21800 1.2821136951446532 1.2783620886802673 13524.955470085144
21900 1.28525710105896 1.277910269737244 13581.538775920868
22000 1.2766243934631347 1.2772672765254978 13646.884333372116
22100 1.2823965787887572 1.2758469476699827 13704.117389440536
22200 1.278289794921875 1.2750299131870266 13771.554315328598
