nohup: ignoring input
6100 0.26838964223861694 0.271587238907814 1023.3156199455261
6200 0.26829975843429565 0.27128724724054337 1039.4337801933289
6300 0.26999932527542114 0.2706910958886147 1055.7971773147583
6400 0.2679077684879303 0.2686950871348381 1072.1250278949738
6500 0.2651655673980713 0.2693697065114975 1090.3384971618652
6600 0.27242714166641235 0.26705513894557953 1106.9457609653473
6700 0.2593236267566681 0.26692882359027864 1123.6206765174866
6800 0.26272645592689514 0.2646470883488655 1140.28186917305
6900 0.2579440474510193 0.264001504778862 1157.5230696201324
7000 0.2599544823169708 0.2626327547430992 1173.901977300644
7100 0.26204901933670044 0.2625584089756012 1190.2398326396942
7200 0.25941002368927 0.2619667062163353 1207.912992477417
7300 0.26941704750061035 0.26093162924051283 1225.242538690567
7400 0.2608884274959564 0.2611136993765831 1243.4011323451996
7500 0.25312376022338867 0.257970803976059 1260.9106485843658
7600 0.25816068053245544 0.25811780378222465 1279.216210603714
7700 0.266413152217865 0.2574241131544113 1297.0538613796234
7800 0.25069594383239746 0.25753469035029414 1313.8679258823395
7900 0.252579927444458 0.256225463449955 1330.7625555992126
8000 0.2545973062515259 0.2545076833665371 1348.2091417312622
8100 0.2625446617603302 0.25426543921232225 1367.5526723861694
8200 0.25253039598464966 0.25320305183529856 1386.6456546783447
8300 0.25331756472587585 0.2533343032002449 1405.9318990707397
8400 0.25258558988571167 0.2525855852663517 1422.1998181343079
8500 0.2613556385040283 0.2516343466937542 1438.1893846988678
8600 0.2534773051738739 0.2510130786895752 1454.1824088096619
8700 0.24496185779571533 0.2502511912584305 1470.265085697174
8800 0.25007766485214233 0.24985740944743157 1486.2597398757935
8900 0.2552100419998169 0.24992891311645507 1502.2901587486267
9000 0.25110313296318054 0.249036785364151 1518.3465666770935
9100 0.24248813092708588 0.24812222689390181 1534.4559450149536
9200 0.247941255569458 0.248414496332407 1550.4951140880585
9300 0.24015000462532043 0.24825424790382386 1566.5126538276672
9400 0.24641531705856323 0.24636117309331895 1582.47780418396
9500 0.24561884999275208 0.24647709965705872 1598.4504339694977
9600 0.245218425989151 0.24603584051132202 1614.5303647518158
9700 0.2462148666381836 0.2451709207892418 1630.5711646080017
9800 0.24343115091323853 0.24402818098664283 1646.6455886363983
9900 0.24133826792240143 0.2435816965997219 1662.7286968231201
10000 0.2467096894979477 0.24367747634649276 1678.9158222675323
10100 0.23636123538017273 0.24361608564853668 1694.975002527237
10200 0.23854853212833405 0.24218141600489618 1711.0161383152008
10300 0.23916853964328766 0.24263260424137115 1727.0421044826508
10400 0.24952173233032227 0.2409992977976799 1743.0181868076324
10500 0.24402070045471191 0.24115231961011888 1759.0527319908142
